127.0.0.1 - - [20/Jun/2021:01:47:05 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/css/sub.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/js/jquery.alphanum.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/js/validation.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/js/common.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/js/gnb.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/js/jquery-1.11.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/css/common.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/css/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/css/button.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/css/boards.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/css/contents.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/poster.jpeg HTTP/1.1" 200 89407
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/vaccine.png HTTP/1.1" 200 559661
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/images/logo.png HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/plate.png HTTP/1.1" 200 5729
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/iframe.html HTTP/1.1" 200 2733
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/left.png HTTP/1.1" 200 2071
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:47:53 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/right.png HTTP/1.1" 200 1991
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:48:09 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/JSP20161552.jsp HTTP/1.1" 200 75067
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:48:11 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/page.jsp HTTP/1.1" 200 9266
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:48:11 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/images/logo.png HTTP/1.1" 404 867
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:48:16 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/sctest/main_search.jsp HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:48:19 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/sctest/Search_Center_sc.jsp HTTP/1.1" 200 533
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:48:25 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/sctest/Search_Center_sc.jsp HTTP/1.1" 200 533
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:48:37 +0900] "POST /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/sctest/viewlist_sc.jsp HTTP/1.1" 200 28241
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:48:42 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/sctest/Search_Center_tsc.jsp HTTP/1.1" 200 531
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:48:44 +0900] "POST /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/sctest/viewlist_tsc.jsp HTTP/1.1" 200 30719
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:48:49 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/sctest/Search_Center_sc.jsp HTTP/1.1" 200 533
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:49:07 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/sctest/main_search.jsp HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:50:29 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/reservation/reserveform.jsp HTTP/1.1" 200 7933
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:50:40 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/board?cmd=board_list&pageNum=0&categoryNum=0 HTTP/1.1" 500 1491
0:0:0:0:0:0:0:1 - - [20/Jun/2021:01:50:50 +0900] "GET /%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8/board?cmd=board_list&pageNum=0&categoryNum=0 HTTP/1.1" 500 1491
